File Name: Lab1_2_EMG_data_EduExo_2021_09_15.log
Channel 1: 'EMG 1', 40404 values, engineering units: mV, no filters.
Channel 2: 'EMG 2', 40404 values, engineering units: mV, no filters.

0.0037	0.015
0.0022	0.0082
0	0.0105
0.0007	0.0247
0.003	0.0052
0.0015	-0.003
0.0045	-0.054
0.003	-0.132
0.006	-0.1268
0.009	-0.0788
0.006	-0.024
0.0082	0.0675
0.0105	0.2137
0.0082	0.3165
0.0052	0.3022
0.012	0.3255
0.012	0.1957
0.0052	-0.003
0.0067	0.0052
0.0037	-0.0143
0.0015	-0.0075
0.0037	-0.054
0.0052	-0.099
0.0075	-0.0308
0.0052	0.042
0.0067	0.156
0.0067	0.1027
0.0052	0.0217
0.0075	-0.0083
0.0075	-0.063
0.0045	-0.0436
0.0067	-0.0608
0.0067	-0.0428
0.0045	-0.0308
0.0075	-0.0353
0.0097	-0.0008
0.0067	-0.0256
0.0045	-0.0083
0.0075	0.009
0.0067	-0.0038
0.009	-0.012
0.0052	-0.0233
0.0007	-0.0413
0.0067	-0.0278
0.0022	-0.0398
0.0022	-0.03
0.003	-0.003
0	-0.057
0.0015	-0.0788
0.0037	-0.0413
0.003	-0.0218
0.0022	-0.0338
0.0045	-0.054
0.0007	-0.0248
0.0022	-0.0068
0.0075	0.009
0.0015	0.03
0.003	0.0172
0.0067	0.0547
0.0082	0.1605
0.0112	0.117
0.0082	-0.054
0.003	-0.0683
0.0007	-0.1283
0.003	-0.1756
-0.0008	-0.0548
-0.0023	-0.0181
0.0022	0.0712
0.0022	0.1447
0.0022	0.0727
0.0007	0.0225
0.003	0.0105
0.0075	0.0397
0.009	0.0622
0.012	0.0577
0.0082	0.0652
0.0067	0.0712
0.0037	0.0712
0.0037	0.063
0.0022	0.0075
0.003	0.0082
0.0067	0.0375
0.003	-0.0225
0.0037	-0.0585
0.0045	-0.0953
0.0082	-0.09
0.0052	-0.039
0.0067	-0.0608
0.0105	-0.0856
0.009	-0.0758
0.0127	0.0082
0.0082	0.033
0.0075	-0.105
0.0082	-0.213
0.006	-0.165
0.0067	-0.1223
0.0052	-0.0856
0.0052	0.0135
0.003	0.0742
0.0045	0.144
0.0037	0.2565
0.003	0.3082
0.0037	0.141
0.0037	0.039
0.0045	0.117
0.003	0.0855
0.0015	0.0735
0.0052	0.0697
0.0045	-0.0053
0.0015	-0.0608
0.0052	-0.015
0.0045	0.0142
0.0015	0.0337
0.0007	0.0862
-0.0046	0.0795
-0.0023	0.0892
0.0015	-0.0173
0.0015	-0.105
0.0007	-0.0923
0.0015	-0.135
0.0015	-0.129
0.0015	-0.1335
0.003	-0.1455
0.0045	-0.132
0.0067	-0.1148
0.0082	-0.0181
0.0052	0.0217
0.0052	-0.0098
0.0052	-0.003
0.009	-0.0361
0.0112	-0.0878
0.0067	-0.0721
0.0067	-0.0181
0.0052	-0.0436
0.0067	-0.1381
0.0097	-0.1148
0.0015	0.0082
0.0045	0.0562
0.012	0.069
0.0097	0.063
0.0067	0.1035
0.0082	0.2325
0.0105	0.2955
0.012	0.27
0.0082	0.1372
0.0052	0.0337
0.0052	0.0435
0.0045	-0.0023
0.0015	-0.0495
0.0015	-0.1245
0.0052	-0.1418
0.003	-0.063
0.0007	-0.0225
0.0037	0.0037
0.003	0.0337
0.0007	0.0465
0.0015	0.0682
0.0045	0.105
0.006	0.0547
0.0052	-0.0038
0.0045	-0.012
0.0045	-0.0338
0.0052	-0.0218
0.0015	-0.0256
0.0022	-0.0128
0.0045	0.024
0.0082	0.009
0.0097	0.0112
0.0075	0.0562
0.0045	0.1237
0.0045	0.0765
0.0007	-0.0128
0.0015	-0.0346
0.0022	-0.0893
0.003	-0.1155
0.0015	-0.1238
0	-0.135
0.0045	-0.1426
0.0052	-0.1148
0.006	-0.0675
0.0082	-0.0511
0.0097	0.0307
0.0082	0.0997
0.0045	0.0892
0.0067	0.042
0.0067	0.051
0.006	0.0607
0.0067	0.0397
0.0067	0.0262
0.0052	0.0315
0.0045	0.039
0.0045	0.0015
0.0007	0.015
0.0015	0.0127
0.0015	-0.012
0.0045	-0.0158
0.0052	-0.0038
0.0022	0.036
0.0067	0.0127
0.0045	0.009
0.0015	0.024
0.0045	-0.0083
0.003	-0.09
0.003	-0.1268
0.0045	-0.0765
0.0045	-0.0706
0.0067	0.0097
0.0067	0.0712
0.0052	0.0412
0.0052	0.0892
0.009	0.1605
0.0097	0.1162
0.012	0.009
0.012	-0.0203
0.009	-0.0361
0.0052	-0.012
0.0082	-0.0113
0.0127	-0.0128
0.0082	-0.0053
0.009	-0.0691
0.0075	-0.066
0.0045	-0.0856
0.006	-0.0788
0.003	-0.027
0.0045	-0.0488
0.003	-0.0511
0.0015	-0.0361
0.0015	-0.06
0.0015	-0.0398
0.0007	0.0277
0.0007	0.0532
0.0007	0.0532
0.0007	0.012
0.0015	-0.006
0.0045	-0.0015
0.0015	-0.045
-0.0008	-0.075
0.0045	-0.0765
0.0037	-0.015
-0.0008	0.0277
0	0.0892
0.0045	0.1545
0.0082	0.1282
0.0075	0.1755
0.0097	0.2662
0.0067	0.1845
0.0045	0.0277
0.0037	-0.0143
0.003	-0.0218
0.003	-0.012
0	-0.0413
0.003	-0.1441
0.0045	-0.165
0.003	-0.1741
0.003	-0.1463
0.0067	-0.0721
0.0097	-0.0225
0.0082	0.0795
0.009	0.2122
0.0052	0.2707
0.0067	0.1177
0.0067	-0.0225
0.0067	0.006
0.0135	-0.003
0.009	0.0427
0.0045	0.0187
0.0067	-0.0511
0.0052	-0.0068
0.0015	-0.0256
0.0045	-0.0405
0.0067	-0.0278
0.0045	-0.0495
0.0052	-0.114
0.0015	-0.09
-0.0023	-0.0315
0.003	-0.0398
0.0052	-0.0128
0.0067	-0.0181
0.0052	-0.0188
0.003	-0.0015
0.0052	0.0165
0.0052	0.0412
0.0052	0.051
0.0007	0.0315
0.0015	-0.0068
0.0045	-0.0098
0.0067	-0.0256
0.0045	-0.015
0	-0.0075
0.0037	-0.0105
0.0015	0.009
0.003	0.0367
0.0022	0.045
0.003	-0.0038
0.006	0.009
0.0082	0.0322
0.0112	0.0195
0.0067	0.0052
0.0067	-0.0046
0.0037	0.0142
0.0007	0.003
0.0052	-0.0038
0.0045	0.0007
0.0082	-0.021
0.0112	0.0067
0.0067	0.0367
0.0037	0.015
0.0015	-0.0075
0.003	-0.0248
0.0052	-0.0413
0.0022	-0.0473
0	-0.1328
0.0015	-0.177
0.0045	-0.0795
0.0082	-0.0188
0.009	0.0075
0.006	0.0502
0.003	0.1162
0.003	0.174
0.0037	0.201
0.0045	0.1837
0.0045	0.0262
0.0082	-0.0968
0.0075	-0.105
0.0045	-0.1065
0.0052	-0.0833
0.0067	-0.0383
0.0045	0.0322
0.0052	0.0765
0.006	0.1665
0.0097	0.204
0.0127	0.15
0.0052	0.0367
0.003	-0.075
0.0037	-0.0015
0.003	0.0682
0.0022	0.0097
0.0015	-0.114
0.003	-0.0511
0.0067	0.006
0.0067	-0.0173
0.0022	0.0427
0.0007	-0.0143
0.0037	-0.0698
0.0067	-0.0938
0.0045	-0.084
0.0045	-0.0623
0.0052	-0.066
0.0037	-0.0143
0.003	-0.0278
0.0037	-0.0263
0.0045	0.0225
0.0015	0.063
0.0022	0.069
0.0037	0.0397
0.003	0.0165
0.0007	-0.015
-0.0008	-0.0428
0.0045	-0.048
0.009	-0.0398
0.0105	-0.0323
0.009	-0.0548
0.0045	-0.0525
0.0082	0.0165
0.012	0.0285
0.006	-0.024
0.0052	0.0127
0.0082	0.078
0.0015	0.0727
0.0067	0.024
0.009	0.0022
0.0082	-0.0181
0.0135	-0.0143
0.0045	0.0097
0.0045	-0.0008
0.003	0.0135
-0.0008	0.0127
0.0052	-0.0046
0.0022	-0.0143
0.0045	-0.0413
0.0052	-0.0668
0.0067	-0.0443
0.012	0.0112
0.0082	0.054
0.0045	0.0075
0.0007	-0.0143
0.0015	0.0525
-0.0008	0.0112
0.0015	-0.0053
0.0022	0.0487
-0.0008	0.0562
0.003	0.1027
0.003	0.12
0.006	0.0675
0.0045	0.0052
0.0045	0.0037
0.0067	0.03
0.0105	-0.033
0.0112	-0.1365
0.003	-0.1718
0.0007	-0.1568
0.0022	-0.1823
0	-0.105
0.0015	0.0142
0.0052	0.0862
0.0052	0.1725
0.0075	0.207
0.0112	0.2265
0.0082	0.2122
0.0052	0.216
0.003	0.096
0.0015	-0.0818
0.0007	-0.0856
0.0045	-0.0885
0.006	-0.0533
0.0022	-0.0645
0.0037	-0.0923
0.0045	-0.0645
0.0082	-0.0315
0.009	-0.0248
0.0075	-0.0668
0.003	-0.0495
0.0015	-0.0488
0.0067	-0.0158
0.0037	0.003
0.0015	0.0075
0.0045	0.03
0.003	0.0135
0.0045	-0.0091
0.0097	-0.0293
0.0067	-0.015
0.0015	-0.0135
0.0045	0.0045
0.0052	0.0052
0.009	0.012
0.0097	0.0472
0.0067	0.066
0.0045	-0.0053
0.0052	-0.0721
0.0067	-0.0436
0.0045	-0.0443
0.009	-0.006
0.0082	0.03
0.006	0.0255
0.0045	0.0052
0.0007	-0.0188
0.0052	0.03
0.0067	0.0405
0.0082	0.0345
0.0067	0.0547
0.006	0.0367
0.0052	0.0217
0.0067	0.0622
0.0082	0.0285
0.0015	-0.0818
0.0007	-0.1313
0.0015	-0.09
0.0022	-0.0256
0.0067	0.0142
0.003	0.03
0.0015	-0.0525
0.0022	-0.1035
0.0052	-0.093
0.0075	-0.0458
0.0022	0.0202
0.0037	0.0202
0.0075	0.051
0.0067	0.1357
0.0082	0.1995
0.0045	0.1852
0.0045	0.1245
0.0045	0.066
0.0045	0.024
0.0045	-0.0233
0.0052	-0.0428
0.0067	-0.0675
0.0067	-0.0893
0.0052	-0.0293
0.003	-0.012
0.0067	-0.0173
0.0082	-0.0165
0.0045	-0.0405
0.0037	-0.0308
0.0007	-0.0225
0.0015	0.0045
0.0007	0.0097
0.003	-0.0135
0.0045	0.0142
0.0067	0.0645
0.009	0.0412
0.0075	-0.0346
0.0067	-0.024
0.0037	-0.0105
0.0105	0.0067
0.0105	0.0247
0.0067	-0.0623
0.009	-0.078
0.0075	-0.1043
0.0067	-0.1635
0.0045	-0.153
0.003	-0.0945
0.006	-0.0173
0.0082	0.0915
0.0045	0.183
0.006	0.0997
0.0082	0.129
0.0052	0.2077
0.006	0.117
0.0015	-0.0023
0.0015	-0.0203
0.003	0.0045
0.0022	-0.0188
0.0052	0.0225
0.003	0.0052
0.0045	-0.0691
0.0045	-0.1583
0.003	-0.1358
0.0045	-0.039
0.0015	-0.0533
0.0007	-0.0743
-0.0038	-0.1088
-0.0015	-0.0323
-0.0015	0.0682
-0.0008	0.1515
0.003	0.1372
0.0037	0.024
0.0022	0.1065
0.003	0.2445
0.0075	0.2895
0.0007	0.1402
0.0052	-0.0346
0.0052	-0.0128
-0.0008	-0.0285
0.0007	-0.0315
0.003	-0.0105
0.0052	-0.0413
0.0015	-0.0375
0.0015	-0.1088
0.0045	-0.1163
0.0007	-0.0803
0.0015	-0.0908
0.0022	-0.0525
0.003	-0.0458
0.0082	-0.0195
0.0105	0.0187
0.012	-0.0075
0.009	-0.0405
0.0097	-0.0181
0.0105	0.0142
0.0082	0.009
0.0075	0.024
0.0082	0.0397
0.009	0.045
0.0067	0.0337
0.0045	0.0225
0.009	-0.003
0.0082	-0.0548
0.0015	-0.06
0.0015	-0.0233
0.003	0.006
0.0037	0.0615
0.0052	0.114
0.0067	0.0487
0.009	-0.0361
0.0045	-0.078
0.0015	-0.0975
0.003	-0.1358
0	-0.2153
0.0037	-0.2738
0.006	-0.1613
0.0052	0.0337
0.0075	0.0652
0.0082	0.1012
0.0097	0.1417
0.0045	0.0585
0.0045	0.0075
0.0037	0.0405
0.003	0.0367
0.0082	0.0285
0.0082	0.1102
0.0105	0.1537
0.009	0.1717
0.0067	0.2235
0.0045	0.1125
0.0007	-0.0181
0.003	-0.0135
0.0075	-0.0375
0.0045	-0.0458
0.0007	-0.0706
0.0037	-0.0653
0.0052	-0.024
0.0075	-0.015
0.0075	-0.0015
0.006	0.003
0.0022	0.012
0.0015	-0.003
0.0045	-0.0225
0.0045	-0.0428
0.0022	-0.0473
0.0007	-0.024
-0.0015	-0.0361
-0.0008	-0.075
0.0015	-0.1065
0.0022	-0.0256
0.0075	0.0765
0.0097	0.0705
0.0105	0.0967
0.0075	0.1342
0.006	0.087
0.0075	0.0945
0.0067	0.1747
0.0052	0.153
0.0015	0.0037
0.0052	-0.0353
0.0067	0.0007
0.0007	-0.0181
0.0015	-0.015
0.0007	-0.0263
0.0007	-0.03
0.003	-0.0091
0.0007	0.0022
0.0007	-0.0225
0.003	0.0105
0.0022	0.0652
0.0052	-0.003
0.0022	-0.0083
-0.0008	0.0157
0.0015	0.0172
0.003	0.0157
0.006	-0.024
0.0067	-0.0511
0.0052	-0.1118
0.0082	-0.1043
0.012	-0.0653
0.0052	-0.0863
0.0067	-0.1238
0.009	-0.1021
0.0052	-0.0645
0.0052	-0.0675
0.0067	-0.0413
0.0112	-0.0225
0.0105	0.0112
0.0082	0.006
0.0052	-0.0188
0.0067	-0.0225
0.009	-0.0098
0.0067	0.0187
0.0045	0.0165
0.0052	0.0285
0.003	0.045
0.0015	0.0697
0.0052	0.066
0.0052	0.0742
0.0052	0.084
0.006	0.0465
0.0045	0.0555
0.0037	0.0285
0.009	-0.057
0.0097	-0.0856
0.0052	0.0045
0.0075	0.039
0.0097	0.015
0.012	0.009
0.0105	0.0067
0.0067	0.0562
0.0075	0.0862
0.0052	-0.0053
0.0015	-0.1988
0.0015	-0.249
0.0015	-0.2303
0.003	-0.2108
0.003	-0.1381
0.0022	-0.024
0.0052	0.213
0.006	0.4357
0.0127	0.5647
0.0105	0.4327
0.003	0.0975
0.0045	-0.0008
0.0052	0.1035
0.003	0.0847
-0.0008	-0.0225
0	-0.0608
0	-0.0721
0.0015	-0.0848
0	-0.0788
-0.0015	-0.0773
-0.003	-0.0743
-0.003	-0.0593
-0.0008	-0.03
-0.0038	-0.054
0.0015	-0.06
0.0067	-0.0563
0.003	-0.09
0.0045	-0.0758
0.003	-0.0165
0.0052	0.0202
0.0045	0.0142
-0.0008	0.0157
0.0015	-0.0091
0.0015	-0.0165
0.0007	-0.0398
0.0037	-0.1103
0.0045	-0.186
0.0007	-0.1845
0.0015	-0.1103
-0.0015	-0.0923
0.0015	0.0067
0.0045	0.0735
0.003	0.0915
0.0067	0.15
0.0037	0.18
0.0045	0.2025
0.009	0.0952
0.0112	0.0255
0.0082	0.0412
0.0082	-0.0098
0.0105	-0.0218
0.009	-0.075
0.006	-0.0818
0.0075	-0.0563
0.009	-0.042
0.006	-0.0105
0.009	-0.0105
0.0082	0.0615
0.0045	0.0952
0.009	0.0675
0.009	0.057
0.009	0.0502
0.0105	0.0427
0.0112	0.024
0.0105	-0.0428
0.0082	-0.177
0.009	-0.1283
0.0037	-0.027
0.0007	-0.0165
0.0037	0.0045
0.0037	0.0075
0.006	0.0525
0.0052	0.09
0.0067	0.1245
0.0045	0.117
0.0052	0.051
0.006	0.0157
0.003	0.015
0.0052	0.033
0.0052	0.009
0.006	-0.09
0.0067	-0.1433
0.0052	-0.1035
0.0067	-0.0825
0.0052	-0.012
0.0075	0.0202
0.009	0.0502
0.0075	0.1425
0.0045	0.0502
0.0052	-0.0375
0.003	0.0045
0.0045	-0.006
0.0045	0.0007
-0.0008	0.006
-0.0008	0.003
-0.0008	0.0037
0.0052	-0.0181
0.006	-0.0105
0.0052	-0.0083
0.006	-0.0256
0.0052	-0.0053
0.006	0.0157
0.0037	0.0007
0.0022	-0.0038
0.0015	-0.0015
-0.0008	0.0045
-0.0046	0.018
-0.0008	-0.0105
-0.0015	-0.0346
-0.0015	-0.0098
0.0007	0.0405
0.0052	0.057
0.012	0.03
0.0127	0.0375
0.0105	0.0832
0.006	0.1822
0.0082	0.168
0.0112	-0.0361
0.012	-0.1073
0.009	-0.0593
0.0037	-0.0743
0.006	-0.0818
0.009	-0.0578
0.0052	-0.0413
0	-0.0353
0.0015	-0.0413
0.0037	-0.0128
0.0022	-0.0128
-0.0008	-0.0181
0	-0.0113
0	-0.0458
0.0015	-0.1088
0.006	-0.1538
0.0045	-0.0938
0.0045	-0.042
0.006	0.012
0.0037	0.0862
0.0075	0.1162
0.0082	0.165
0.0082	0.2242
0.0097	0.249
0.0082	0.1395
0.0082	0.051
0.0067	0.048
0.0075	0.051
0.0075	0.0532
0.0045	0.0142
0.003	-0.0015
0.0007	-0.0795
0.0015	-0.1396
0.0037	-0.1778
0.0067	-0.2776
0.0067	-0.363
0.0007	-0.3353
0.0015	-0.2318
0.003	-0.216
0.0022	-0.1358
0.0067	-0.0165
0.003	0.1132
0.0015	0.2917
0.0067	0.4065
0.0067	0.2902
0.003	0.051
0.0052	0.0442
0.0052	0.0345
0	0.0285
0.0022	0.0757
0.0015	0.0255
0.0037	0.0367
0.006	0.036
0.003	0.0315
0.009	0.0067
0.006	-0.0105
0.006	0.045
0.0015	0.0532
0	0.006
0.009	0.0142
0.003	0.0457
0.0015	-0.0413
0.0052	-0.0511
0.003	-0.0413
0.006	-0.0683
0.0075	-0.024
0.0052	0.0285
0.0022	0.0135
0.0007	-0.0848
0.0037	-0.066
0.0007	-0.1185
0.003	-0.1823
0.0105	-0.0698
0.0135	0.0007
0.012	0.0802
0.0112	0.1335
0.0157	0.0855
0.0097	0.0112
0.0067	0.0097
0.0112	-0.0008
0.006	-0.0165
0.0045	0.0082
0.006	0.0015
0.0037	0.0142
0.0045	0.0225
0.006	0.0495
0.0067	0.0667
0.0075	0.0765
0.0045	0.0592
0.003	0.0285
0.0045	0.045
0.0045	0.036
0.003	0.0337
0	0.0255
-0.0008	-0.012
-0.0008	-0.0428
0	-0.0398
0.0015	-0.0338
0.0037	-0.0743
0.003	-0.0773
0.0022	-0.0698
0.0052	-0.0691
0.0045	-0.0225
0.0052	-0.0181
0.003	-0.039
0.0045	-0.0173
0.003	0.0082
-0.0023	0.009
-0.0008	0.0015
0.0037	0.0142
0.0052	0.0195
0.0015	0.0052
0.0015	0.0277
0.0045	0.0262
0.0045	-0.0091
0.0052	0.012
0.003	0.0255
0.0052	0.0075
0.0067	-0.0038
0.0045	-0.0263
0.0045	-0.027
0.0045	-0.0256
0.003	-0.0165
0.0045	-0.0165
0.0037	-0.0143
0.006	-0.0173
0.0082	-0.0488
0.0082	0.0007
0.0052	0.0322
0.006	0.0045
0.0067	0.027
0.003	0.087
0.0045	0.12
0.0052	0.1245
0.009	0.1492
0.009	0.1417
0.003	0.0082
0.0052	-0.084
0.0082	-0.0698
0.0067	-0.1035
0.0067	-0.093
0.0037	-0.0361
0.0052	-0.0165
0.0045	-0.0218
0.0037	-0.0083
0.003	0.0547
0.0037	0.057
0.0067	0.0277
0.009	0.063
0.012	0.1335
0.009	0.1192
0.0067	-0.0091
0.0075	-0.0668
0.0067	-0.1058
0.0067	-0.1305
0.0075	-0.0338
0.0097	0.048
0.009	0.0615
0.0052	-0.0128
0.0067	-0.0623
0.0082	-0.0428
0.006	-0.0563
0.0045	-0.0323
0.0052	-0.0405
0.0045	-0.039
0.003	0.024
0.0022	0.0892
0.003	0.1102
0.0015	0.0217
0.0037	-0.006
0.006	0.0307
0.0052	0.0045
0.0037	0.0165
0.0037	0
0.0045	-0.0075
0.0045	0.006
0.0067	0.0105
0.003	0.036
0.0015	0.0067
0.0037	0.0082
0.0045	0.012
0.0052	0.027
0.003	0.0202
0.0082	0.003
0.009	0.0052
0.0037	-0.006
0.0067	-0.0165
0.0052	-0.0698
0.0052	-0.093
0.0022	-0.078
0.0045	-0.0653
0.0052	-0.0263
0.0015	-0.0323
0.0015	-0.1088
0.0007	-0.1411
0.0022	-0.1178
0.0007	-0.1088
0.003	-0.0495
0.0045	0.0412
0	0.0952
0.0015	0.1612
0.0067	0.3015
0.006	0.348
0.0075	0.1545
0.0075	0.048
0.003	0.03
-0.0008	0.0015
0.0007	0.0217
0.0015	-0.0256
-0.0008	-0.039
0.0045	-0.048
0.0052	-0.0871
0.0052	-0.0398
0.0052	-0.0038
0.0052	0.009
0.0067	0.033
0.0052	0.021
0.0045	0.0067
0.0022	0.0112
0.0045	0.024
0.0037	0.0135
0.0037	-0.0256
0.0045	-0.0878
0	-0.2228
0.0007	-0.2355
0.0037	-0.1433
0.003	-0.111
0.003	-0.0623
0.0037	-0.0038
0.003	0.0697
0.006	0.1177
0.0082	0.174
0.0082	0.1687
0.0052	0.042
0.0015	0.0022
0.003	-0.012
0.0037	-0.03
0.003	0.0262
0.0015	0.0532
0.0037	0.0682
0.003	0.021
0.0052	-0.0353
0.0082	-0.0495
0.0052	-0.0668
0.009	-0.0203
0.0052	-0.0023
0.0045	-0.0023
0.0045	0.0142
0.0052	-0.0225
0.0052	-0.0315
0.006	-0.0375
0.006	-0.0128
0.0007	0.0345
0.0007	0.048
0.0052	0.069
0.0045	0.105
0.0067	0.1837
0.0097	0.201
0.0052	0.0877
0.0045	-0.0015
0.0037	-0.0181
-0.0008	-0.0803
0.003	-0.1088
0.0052	-0.0975
0.0075	-0.105
0.0082	-0.0683
0.009	-0.0713
0.009	-0.054
0.009	0.0277
0.009	0.0585
0.0052	-0.0083
0.0075	-0.0405
0.003	-0.0278
0.0045	-0.0533
0.006	-0.0533
-0.0015	-0.057
0.003	-0.0698
0.003	-0.042
0.0037	-0.0023
0.0105	0
0.0082	-0.0008
0.006	0.0262
0.0052	0.0202
0.006	0.0022
0.0045	0.0007
0.0045	0.0225
0.0052	0.0225
0.0052	-0.0285
0.0067	-0.027
0.003	-0.0113
0.0015	0.0045
0.0037	0.0555
0.003	0.0502
0.003	0.072
0.003	0.1335
0.0015	0.1147
0.0022	0.0577
0.0045	0.0352
0.0045	0.0487
0.0052	0.0817
0.0097	0.1065
0.015	0.1402
0.012	0.0892
0.0112	-0.0278
0.009	-0.0473
0.0067	-0.0458
0.0067	-0.0128
0.0045	-0.0181
0.0045	-0.06
0.003	-0.057
0.0067	-0.0721
0.0105	-0.0278
0.0097	0.0007
0.0105	-0.0706
0.015	-0.1118
0.0135	-0.0038
0.006	0.0652
0	0.0202
0	-0.0218
0.006	-0.0706
0.0045	-0.057
0.0052	-0.045
0.0067	-0.0458
0.0045	-0.0181
0.0037	0.0022
0.0007	0.009
0.0022	0.003
0.0037	0.0412
0.0067	0.0457
0.0052	-0.0248
0	-0.1605
0.0015	-0.1688
0.0037	-0.0698
0.0045	-0.027
0.0022	0.0127
0.0052	0.0472
0.0052	0.0802
0.006	0.072
0.009	0.1065
0.0105	0.1185
0.0082	0.0007
0.0007	-0.0248
0.0022	0.0127
0.0007	0.0127
0.0037	0.069
0.003	0.135
-0.0015	0.099
-0.0015	-0.024
0.0007	-0.0706
0.003	-0.0848
0.0015	-0.1065
0.0022	-0.0953
0.0045	-0.0645
0.009	-0.039
0.0082	-0.024
0.0045	0.0082
0.0067	-0.0338
0.006	-0.0181
0.0045	0.0255
0.0075	0.018
0.0082	0.0465
0.0075	0.054
0.0045	0.0427
0.0052	0.0382
0.0045	0.0472
0.0045	0.0562
0.0045	0.0495
0.0052	0.051
0.006	0.066
0.0052	0.0577
0.0075	0.0525
0.0052	0.063
0.0007	0.0427
0.003	0.0232
0.0015	-0.0105
0.0045	-0.0698
0.0082	-0.1208
0.0075	-0.1403
0.0082	-0.1215
0.0037	-0.078
0.003	0.0052
0.0007	0.0322
0.0045	0.0337
0.009	0.1207
0.0052	0.1575
0.003	0.144
0.003	0.1125
0.0037	0.0052
0.0052	-0.0105
0.006	0.0307
0.0067	0.0262
0.0037	0.012
0.0045	-0.0293
0.0082	-0.057
0.0067	-0.0511
0.003	-0.0091
0	0.015
0.0007	-0.003
0.0082	-0.0068
0.0105	0.0352
0.006	0.018
0.0015	-0.0353
-0.003	-0.0225
0.0015	-0.084
0.003	-0.123
0.0007	-0.1455
0.003	-0.135
0.0007	-0.0818
0.0037	-0.0668
0.0045	0.0165
0.0015	0.0765
0.0052	0.0885
0.0067	0.0645
0.0097	0.0142
0.0052	0.0277
0.0007	0.0225
0.0052	0.0457
0.0082	0.0705
0.0067	0.0592
0.0067	0.033
0.006	0.0202
0.0052	0.018
0.0052	0.0262
0.0037	0.072
0.0045	0.0427
0.0045	-0.003
0.0037	-0.0233
0.003	-0.0346
0.0007	-0.0256
0.0022	-0.0443
0.0052	-0.063
0.0052	-0.0413
0.0015	-0.0053
0.0022	-0.0053
0.0015	-0.0203
0.0052	0.0015
0.0067	0.0157
0.0015	-0.0091
0.0037	-0.024
0.0067	-0.048
0.006	-0.0361
0.0082	-0.0195
0.0067	-0.0361
0.0067	-0.027
0.0105	-0.0353
0.0112	-0.012
0.012	0.054
0.0157	0.1222
0.0165	0.1972
0.0082	0.1417
0.0007	0.0525
0.003	0.0195
0.0022	-0.0315
0.0015	-0.1396
0.0045	-0.261
0.006	-0.2528
0.0052	-0.1635
0.0015	-0.1095
0.0037	-0.0075
0.0045	0.0915
0.003	0.1447
0.0037	0.2302
0.0045	0.2782
0.0082	0.2085
0.0112	0.132
0.0082	0.1245
0.0052	-0.0218
0.0052	-0.1403
0.0022	-0.1043
0.003	-0.084
0.0037	-0.0375
0.0045	0.0292
0.006	0.0375
0.0067	-0.0256
0.0082	-0.0256
0.0052	-0.0165
0.003	-0.0075
0.0022	0.0052
0.003	-0.0023
0.003	0.0255
0.0045	0.018
0.0045	0
0.0052	0.003
0.006	0.051
0	-0.0046
0.003	-0.1148
0.0045	-0.1283
0.006	-0.1628
0.012	-0.1673
0.0172	-0.1043
0.0142	-0.027
0.006	-0.0315
0.0052	0.0202
0.0022	0.1297
0.003	0.1717
0.0052	0.183
0.0015	0.0682
-0.0008	-0.0135
-0.0008	-0.039
0.0022	-0.0871
0.0015	-0.081
0.0007	-0.0721
0.0007	-0.078
0.0015	-0.0968
-0.0023	-0.0578
-0.0023	-0.0375
0.0007	-0.0518
0.0015	0.024
0.0045	0.0525
0.0037	0.0375
0.0052	0.0315
0.0067	0.0315
0.0022	0.0075
0.0007	-0.0383
0.0045	-0.0083
0.0052	-0.0181
0.0067	0.003
0.0075	0.0907
0.0075	0.1627
0.0105	0.153
0.012	0.0405
0.006	0.039
0.0052	0.0487
0.0082	0.0472
0.0075	0.0817
0.0105	0.06
0.0105	0.0682
0.0082	0.0562
0.0022	0.009
0.0045	-0.0585
0.009	-0.0683
0.0082	0.0015
0.0067	0.0405
0.0037	0.003
0.0052	-0.075
0.0082	-0.1741
0.0045	-0.1741
-0.0008	-0.0765
0.0037	-0.0346
0.009	0.0382
0.0052	0.1282
0.0067	0.174
0.0067	0.1552
0.0045	0.1717
0.003	0.1417
0.0015	0.0105
0.0015	-0.0173
0.0037	-0.0323
0.003	-0.0308
0.0007	0.0142
0.003	0.0082
-0.0015	-0.024
-0.0008	-0.0436
0.0045	-0.0375
0.0045	-0.0375
0.0052	-0.0015
0.0045	0.021
0.0067	-0.0436
0.0052	-0.063
0.0022	0.009
0.0052	-0.0315
0.0037	-0.1185
0.0052	-0.1613
0.0082	-0.2093
0.0052	-0.165
0.0082	-0.1208
0.0135	-0.0315
0.0105	0.1515
0.012	0.2992
0.012	0.336
0.0075	0.2205
0.012	0.1417
0.0082	0.0705
0.0015	-0.0413
0.0052	-0.0698
0.006	-0.1013
0.0015	-0.0465
-0.0015	-0.0248
0	-0.0361
0.0037	-0.0068
0.0045	-0.024
0.0037	-0.015
0.0067	-0.042
0.0075	-0.0525
0.0052	-0.0308
0.0052	-0.0675
0.0015	-0.168
0.003	-0.2153
0.0022	-0.1658
0	-0.1268
0.0075	-0.1065
0.0097	-0.0338
0.0075	0.057
0.0067	0.1762
0.012	0.3465
0.009	0.297
0.0015	0.0952
0.0037	0.0765
0.0082	0.0555
0.0082	-0.0315
